"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","128.73","0","128.73","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1996.42","0","1996.42","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3707.99","0","3707.99","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2058913.42","0","2058913.42","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","795","TKM","Turkmenistan","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","258642.3","0","258642.3","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","29.32","0","29.32","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10477.13","0","10477.13","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","842","USA","USA","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","647.09","0","647.09","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","860","UZB","Uzbekistan","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1383756.01","0","1383756.01","0","false","true",
"C","A","20210101","2021","52","2021","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","92422230.15","88900698.76","92422230.15","0","false","true",
"C","A","20210101","2021","52","2021","32","ARG","Argentina","M","Import","48","BHR","Bahrain","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31208.3","30787","31208.3","0","false","true",
